1,1,1.0854333333333334E-4,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2454,1,0.24372905833333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2454,2,0.24379054666666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2455,1,0.24380513166666665,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2455,2,0.2438520633333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2456,1,0.24386703666666668,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2456,2,0.24391046333333335,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2457,1,0.24393800166666668,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2457,2,0.24397412833333335,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2458,1,0.24399921666666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2458,2,0.24408642833333336,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2459,1,0.24411097166666668,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2459,2,0.24414671166666665,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2460,1,0.2441771533333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2460,2,0.24422517,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2461,1,0.24424605500000002,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2461,2,0.24429679999999998,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2462,1,0.24431594499999998,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2462,2,0.24437274333333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2463,1,0.24440127166666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2463,2,0.24452697833333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2464,1,0.24457068166666665,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2464,2,0.24463189666666668,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2465,1,0.24465923833333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2465,2,0.24469719,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2466,1,0.24472011333333335,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2466,2,0.24475892833333335,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2467,1,0.24478063333333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2467,2,0.24482389666666665,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2468,1,0.24484488166666668,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2468,2,0.24490677,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2469,1,0.24492787500000002,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2469,2,0.24497353500000002,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2470,1,0.24499597666666664,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2470,2,0.24503764333333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2471,1,0.2450608016666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2471,2,0.24510673,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2472,1,0.24513404833333335,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2472,2,0.24519265999999998,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2473,1,0.24521202166666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2473,2,0.24525810166666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2474,1,0.24527475166666665,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2474,2,0.24532733833333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2475,1,0.24542898,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2475,2,0.245476095,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2476,1,0.24549995500000002,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2476,2,0.24566123833333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2477,1,0.24569840666666665,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2477,2,0.24575363666666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2478,1,0.24581230499999998,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2478,2,0.24586108666666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2479,1,0.24587777666666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2479,2,0.24594306833333332,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2480,1,0.24596061833333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2480,2,0.246032295,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2481,1,0.24605586666666665,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2481,2,0.24610179666666668,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2482,1,0.24612329833333335,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2482,2,0.24616409833333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2483,1,0.24619043166666668,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2483,2,0.24625132666666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2484,1,0.24628462166666668,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2484,2,0.24633101666666668,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2485,1,0.24635106999999998,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2485,2,0.24640290833333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2486,1,0.24645345500000002,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2486,2,0.24649105166666668,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2487,1,0.24651302833333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2487,2,0.24661481000000002,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2488,1,0.24664584166666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2488,2,0.24670627666666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2489,1,0.24673190333333334,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2489,2,0.246787435,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2490,1,0.24680550833333334,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2490,2,0.24686209333333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2491,1,0.24687790499999998,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2491,2,0.24691149666666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2492,1,0.246937695,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2492,2,0.24698308000000002,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2493,1,0.24699932,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2493,2,0.24704203500000002,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2494,1,0.24706063333333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2494,2,0.24710332,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2495,1,0.24713674166666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2495,2,0.24717077833333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2496,1,0.24719016833333332,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2496,2,0.24724919666666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2497,1,0.24726686666666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2497,2,0.24731539666666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2498,1,0.24734396833333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2498,2,0.24739475166666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2499,1,0.247411725,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2499,2,0.24745441,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2500,1,0.24759817166666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2500,2,0.247650545,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2501,1,0.24766976833333335,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2501,2,0.24772488166666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2502,1,0.24774025166666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2502,2,0.24781265500000002,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2503,1,0.247852235,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2503,2,0.24791107833333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2504,1,0.247956115,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2504,2,0.2480096016666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2505,1,0.24803531666666664,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2505,2,0.24807201166666668,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2506,1,0.24809564666666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2506,2,0.248137605,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2507,1,0.24815615166666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2507,2,0.24820266666666668,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2508,1,0.24822980833333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2508,2,0.248266165,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2509,1,0.24829298,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2509,2,0.24833686666666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2510,1,0.24835270666666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2510,2,0.248381805,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2511,1,0.24840305333333335,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2511,2,0.248463515,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2512,1,0.24849162666666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2512,2,0.24853509333333335,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2513,1,0.24855149333333332,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2513,2,0.24859447,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2514,1,0.24861529500000001,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2514,2,0.24867868666666665,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2515,1,0.248699485,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2515,2,0.24875254833333335,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2516,1,0.24878663666666664,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2516,2,0.24884385166666664,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2517,1,0.24886997666666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2517,2,0.24894084833333335,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2518,1,0.24896664999999998,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2518,2,0.24901461333333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2519,1,0.24905842666666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2519,2,0.24910893166666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2520,1,0.24912307,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2520,2,0.24915106166666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2521,1,0.2491742916666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2521,2,0.24920598166666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2522,1,0.24923291166666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2522,2,0.24926151000000002,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2523,1,0.24927409166666664,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2523,2,0.24930126500000002,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2524,1,0.24931898833333335,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2524,2,0.24936966666666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2525,1,0.24945917333333334,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2525,2,0.24949227166666665,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2526,1,0.24950660833333332,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2526,2,0.24953857499999998,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2527,1,0.24955728833333335,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2527,2,0.2496082033333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2528,1,0.24962852666666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2528,2,0.24966505666666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2529,1,0.24968996,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2529,2,0.24973291166666664,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2530,1,0.24975148833333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2530,2,0.24979289500000001,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2531,1,0.24981690166666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2531,2,0.24987597333333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2532,1,0.24990920833333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2532,2,0.24995060833333332,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2533,1,0.24998838166666668,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2533,2,0.2500383333333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2534,1,0.25005361833333334,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2534,2,0.2500830333333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2535,1,0.25009997666666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2535,2,0.2501304616666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2536,1,0.25014865166666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2536,2,0.25020703333333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2537,1,0.2502271566666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2537,2,0.25026022166666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2538,1,0.2502761316666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2538,2,0.25030958333333336,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2539,1,0.2503370383333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2539,2,0.2503676616666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2540,1,0.2503808866666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2540,2,0.2504134666666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2541,1,0.250432615,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2541,2,0.25047296166666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2542,1,0.2504970066666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2542,2,0.25053667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2543,1,0.25056283,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2543,2,0.2506028433333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2544,1,0.2506352533333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2544,2,0.25067616833333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2545,1,0.250699175,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2545,2,0.2507568333333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2546,1,0.250777735,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2546,2,0.250825595,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2547,1,0.25084521666666665,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2547,2,0.25088445,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2548,1,0.25090492833333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2548,2,0.250965675,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2549,1,0.25099737833333335,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2549,2,0.2510614816666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2550,1,0.25117682333333335,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2550,2,0.25122099999999997,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2551,1,0.251286755,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2551,2,0.25134401333333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2552,1,0.251368105,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2552,2,0.25140646666666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2553,1,0.25142633833333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2553,2,0.25146552833333335,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2554,1,0.2514825916666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2554,2,0.25151780166666665,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2555,1,0.25153807333333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2555,2,0.2515883366666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2556,1,0.25160609666666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2556,2,0.25164206166666664,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2557,1,0.251667435,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2557,2,0.25169464166666666,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2558,1,0.25170702666666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2558,2,0.251742125,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2559,1,0.251762845,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2559,2,0.2518252833333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2560,1,0.2518558633333333,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2560,2,0.2519149433333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2561,1,0.251940185,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2561,2,0.25198778166666663,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2562,1,0.25201182666666666,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2562,2,0.25206541,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2563,1,0.25210368,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2563,2,0.25216131333333336,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2564,1,0.25217800333333334,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2564,2,0.25220800833333334,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2565,1,0.25222670333333336,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2565,2,0.25226218,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2566,1,0.25227698666666665,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2566,2,0.25231599833333335,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2567,1,0.252332045,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2567,2,0.25236917833333333,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2568,1,0.25241642000000003,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2568,2,0.25244906833333336,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2569,1,0.25246824333333334,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2569,2,0.252511495,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2570,1,0.25253838,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2570,2,0.2525704616666667,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
2571,1,0.25259729166666667,Agent46@2,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 17])
2571,2,0.25262429666666664,BraveCat@3,(Offer  bid:Bid[price: 1400, HardDisk: 256GB, Monitor: 15])
